time,pmt_high_voltage,pmt_current,v_p2p_ch1,v_rms_ch1,v_p2p_ch2,v_rms_ch2
1742926814.321873,1999.9,267.62,0.4320000112,0.0146812499,0.0316000022,0.0015589438
1742926818.6012444,2005.0,268.4,0.0400000028,0.0146591756,0.012000001,0.0024986493
1742926822.6722903,2010.0,269.17,0.1736000031,0.0050097946,0.0401999988,0.0027326664
1742926826.7297716,2015.0,269.935,0.0983999968,0.0203391947,0.0623999983,0.0040409584
1742926830.9812083,2019.9,270.7,0.0800000057,0.0036971245,0.0412000008,0.0015271324
1742926835.2255912,2024.9,271.465,0.0320000015,0.0044326265,0.0143999998,0.0008360906
1742926838.719497,2030.0,272.245,0.0719999969,0.0053151953,0.0204000007,0.0016379355
1742926842.3678975,2034.9,273.01,0.3920000196,0.0431781113,0.1015999988,0.0046588005
1742926846.4071503,2039.9,273.775,0.3280000091,0.0048399032,0.1160000041,0.0053502633
1742926850.1203446,2044.9,274.55,0.4720000327,0.0202122908,0.0100000007,0.0032782473
1742926854.0885446,2050.0,275.335,0.1199999973,0.0066242348,0.0226000007,0.000957769
1742926857.9922867,2055.0,276.095,0.1000000015,0.0030691642,0.0201999992,0.0009495222
1742926861.8046715,2060.0,276.86,0.1000000015,0.0509517267,0.0199999996,0.0010841652
1742926865.911852,2065.0,277.625,0.1620000005,0.0360363536,0.0400000028,0.0008143831
1742926870.0027938,2070.0,278.415,0.0615999997,0.0246407408,0.0184000004,0.0019824277
1742926873.6339514,2075.0,279.175,0.5040000081,0.0227639563,0.0920000002,0.0016808123
1742926877.3338842,2080.0,279.935,0.3600000143,0.0198916625,0.012000001,0.0012568817
1742926881.0935454,2085.0,280.7,0.0100000007,0.0057012774,0.0307999998,0.0023655421
1742926884.9953132,2090.1,281.475,0.1000000015,0.0047297515,0.0049999999,0.0013290728
1742926889.0007472,2095.0,282.23,0.1000000015,0.0138288289,0.0250000004,0.0028120331
1742926892.9858973,2100.0,282.995,0.6080000401,0.0182325412,0.0495999977,0.0015127399
1742926896.8758686,2105.0,283.755,0.0320000015,0.0163652189,0.1260000169,0.0016595689
1742926900.7806547,2110.0,284.54,0.0320000015,0.0150041245,0.0434000008,0.0015761326
1742926904.4151506,2115.0,285.3,0.0320000015,0.019804405,0.0487999991,0.0024340048
